<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill200107,20230426, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230425, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230424, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230419, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230418, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230417, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230416, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230415, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230411, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230410, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230409, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230408, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230405, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230404, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230403, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230329, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230328, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230327, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230326, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230325, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230319, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230318, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230315, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230314, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230313, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230312, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230311, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230307, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230306, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230305, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230304, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230301, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230228, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230227, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230226, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230225, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230222, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230221, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230220, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230219, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230215, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230214, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230213, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230212, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230208, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230207, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230206, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230205, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230201, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230131, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230130, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230129, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230128, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230125, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230124, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230123, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230122, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230121, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
