<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
IslamicTreasury-B,20160329, 890000.00, 896000.00, 888014.00, 889424.00,102283709.00, 115,12,D,888979.00,890001.00
IslamicTreasury-B,20160328, 887001.00, 895000.00, 887001.00, 888979.00,20262496465.00, 22793,19,D,885091.00,895000.00
IslamicTreasury-B,20160327, 884000.00, 886001.00, 884000.00, 885091.00,22748603890.00, 25702,15,D,883306.00,886000.00
IslamicTreasury-B,20160326, 882582.00, 884000.00, 882582.00, 883306.00,101237508661.00, 114612,26,D,882582.00,884000.00
IslamicTreasury-B,20160316, 880002.00, 889000.00, 880002.00, 882582.00,40612909114.00, 46016,42,D,880580.00,885000.00
IslamicTreasury-B,20160315, 883999.00, 888000.00, 879999.00, 880580.00,210626833209.00, 239191,86,D,880313.00,880208.00
IslamicTreasury-B,20160314, 880000.00, 881000.00, 877300.00, 880313.00,78097851854.00, 88716,40,D,880766.00,880010.00
IslamicTreasury-B,20160312, 886000.00, 887000.00, 876252.00, 880766.00,186523276677.00, 211774,47,D,876852.00,887000.00
IslamicTreasury-B,20160309, 876001.00, 878800.00, 876000.00, 876852.00,67652654083.00, 77154,28,D,876669.00,876000.00
IslamicTreasury-B,20160308, 876000.00, 878000.00, 876000.00, 876669.00,127165206515.00, 145055,27,D,877815.00,877001.00
IslamicTreasury-B,20160307, 880000.00, 880000.00, 875315.00, 877815.00,160044936660.00, 182322,39,D,877351.00,877003.00
IslamicTreasury-B,20160306, 876000.00, 886999.00, 875000.00, 877351.00,76570803912.00, 87275,22,D,876749.00,881009.00
IslamicTreasury-B,20160305, 876200.00, 880000.00, 876200.00, 876749.00,55155387400.00, 62909,7,D,875099.00,880000.00
IslamicTreasury-B,20160302, 875000.00, 875201.00, 875000.00, 875099.00,9186787153.00, 10498,16,D,874725.00,875000.00
IslamicTreasury-B,20160301, 871000.00, 875500.00, 870424.00, 874725.00,30675722213.00, 35069,41,D,872549.00,874000.00
IslamicTreasury-B,20160229, 875600.00, 875600.00, 872003.00, 872549.00,54262939150.00, 62189,36,D,869280.00,872003.00
IslamicTreasury-B,20160228, 869000.00, 875000.00, 868004.00, 869280.00,18214017950.00, 20953,15,D,869717.00,869115.00
IslamicTreasury-B,20160227, 867378.00, 875000.00, 867280.00, 869717.00,51425523150.00, 59129,19,D,864121.00,869650.00
IslamicTreasury-B,20160224, 869000.00, 869000.00, 864063.00, 864121.00,21375753189.00, 24737,13,D,863935.00,864731.00
IslamicTreasury-B,20160223, 864000.00, 867900.00, 860002.00, 863935.00,128300398781.00, 148507,42,D,862522.00,864601.00
IslamicTreasury-B,20160222, 862003.00, 869999.00, 862003.00, 862522.00,98280918488.00, 113946,53,D,861674.00,862415.00
IslamicTreasury-B,20160221, 855503.00, 862000.00, 855503.00, 861674.00,41928195765.00, 48659,23,D,860281.00,862000.00
IslamicTreasury-B,20160220, 861999.00, 862000.00, 859000.00, 860281.00,144638244094.00, 168129,34,D,858752.00,862000.00
IslamicTreasury-B,20160217, 856003.00, 860000.00, 856002.00, 858752.00,68273377332.00, 79503,11,D,857381.00,860000.00
IslamicTreasury-B,20160216, 856939.00, 858500.00, 856918.00, 857381.00,43023362916.00, 50180,15,D,859364.00,857001.00
IslamicTreasury-B,20160215, 854017.00, 861000.00, 854016.00, 859364.00,14265445699.00, 16600,7,D,855217.00,856405.00
IslamicTreasury-B,20160214, 856000.00, 856000.00, 855001.00, 855217.00,35696740208.00, 41740,21,D,854310.00,855001.00
IslamicTreasury-B,20160213, 854200.00, 855001.00, 853701.00, 854310.00,58851694793.00, 68888,22,D,853000.00,854000.00
IslamicTreasury-B,20160210, 853000.00, 860000.00, 852999.00, 853000.00,67288935787.00, 78885,16,D,852903.00,853000.00
IslamicTreasury-B,20160209, 851013.00, 854999.00, 851013.00, 852903.00,54224182486.00, 63576,26,D,851269.00,853000.00
IslamicTreasury-B,20160208, 850911.00, 856590.00, 850911.00, 851269.00,11434244398.00, 13432,16,D,851215.00,856590.00
IslamicTreasury-B,20160207, 850101.00, 853000.00, 850100.00, 851215.00,122225180807.00, 143589,73,D,850768.00,850625.00
IslamicTreasury-B,20160206, 852917.00, 852917.00, 850000.00, 850768.00,110572590537.00, 129968,49,D,852917.00,851000.00
IslamicTreasury-B,20160203, 855120.00, 855120.00, 851600.00, 852917.00,52880856310.00, 62000,27,D,855504.00,853022.00
